지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,전운량(10분위),중하층운량(10분위),지면온도(°C),지면온도 QC플래그
108,서울,2022-07-31 23:00,25.5,,9.1,,2.5,,50,,95,,30.9,24.6,995.8,,1005.5,,10,8,25.3,
108,서울,2022-08-01 00:00,25.5,,1.1,,2.2,,70,,95,,30.9,24.6,995.6,,1005.3,,10,8,25.4,
108,서울,2022-08-01 01:00,25.5,,.1,,2,,70,,95,,30.9,24.6,995.5,,1005.2,,10,6,25.4,
108,서울,2022-08-01 02:00,25.5,,0,,2.1,,70,,95,,30.9,24.6,995.4,,1005.1,,10,6,25.5,
108,서울,2022-08-01 03:00,25.6,,.2,,1.7,,50,,95,,31.1,24.7,995,,1004.7,,10,8,25.5,
108,서울,2022-08-01 04:00,25.5,,4.6,,1.9,,110,,95,,30.9,24.6,995.4,,1005.1,,10,8,25.3,
108,서울,2022-08-01 05:00,25.4,,5.9,,1.3,,70,,95,,30.7,24.5,995.6,,1005.3,,10,8,25.1,
108,서울,2022-08-01 06:00,25.4,,11.1,,2,,90,,96,,31.1,24.7,996.1,,1005.8,,10,8,25,
108,서울,2022-08-01 07:00,25.4,,6.7,,1,,70,,96,,31.1,24.7,996.4,,1006.1,,10,7,25.2,
108,서울,2022-08-01 08:00,25.7,,1.3,,1.3,,90,,96,,31.7,25,996.4,,1006.1,,10,8,26,
108,서울,2022-08-01 09:00,26.2,,0,,1.8,,50,,96,,32.6,25.5,996.7,,1006.4,,10,5,27.6,
108,서울,2022-08-01 10:00,27.4,,0,,1.9,,70,,92,,33.4,25.9,997.1,,1006.7,,10,7,31,
108,서울,2022-08-01 11:00,27.9,,0,,2.4,,110,,87,,32.6,25.5,997.1,,1006.7,,10,7,30.3,
108,서울,2022-08-01 12:00,29.3,,0,,2.8,,90,,84,,34.2,26.3,996.3,,1005.8,,5,5,36.3,
108,서울,2022-08-01 13:00,31.1,,,9,2.4,,90,,78,,35.2,26.8,996,,1005.5,,8,5,38.5,
108,서울,2022-08-01 14:00,31.9,,,9,2.5,,90,,74,,34.8,26.6,995.5,,1005,,8,4,38,
108,서울,2022-08-01 15:00,32,,,9,2.9,,90,,71,,33.6,26,995.4,,1004.9,,9,5,34.8,
108,서울,2022-08-01 16:00,31.9,,,9,3.6,,70,,71,,33.4,25.9,995.1,,1004.6,,9,3,33.6,
108,서울,2022-08-01 17:00,31.2,,0,,3.7,,70,,70,,31.7,25,995,,1004.5,,10,5,31.3,
108,서울,2022-08-01 18:00,31.7,,0,,3.9,,70,,68,,31.7,25,994.5,,1004,,8,4,30.8,
108,서울,2022-08-01 19:00,31.2,,,9,3.2,,70,,68,,30.7,24.5,994.6,,1004.1,,9,7,29.7,
108,서울,2022-08-01 20:00,30.2,,0,,3.5,,70,,71,,30.4,24.3,994.6,,1004.1,,9,4,28.2,
108,서울,2022-08-01 21:00,29.8,,0,,3.3,,70,,71,,29.7,23.9,995.2,,1004.7,,9,6,27.6,
108,서울,2022-08-01 22:00,29.4,,0,,2.2,,70,,73,,29.8,24,995.1,,1004.6,,8,6,27.4,
108,서울,2022-08-01 23:00,29.4,,0,,3.2,,110,,73,,29.8,24,995.6,,1005.1,,10,8,27.1,
108,서울,2022-08-02 00:00,28.5,,.1,,2.8,,110,,78,,30.2,24.2,995.9,,1005.5,,10,7,26.8,
108,서울,2022-08-02 01:00,27.4,,.4,,2.1,,110,,86,,31.3,24.8,996.5,,1006.1,,10,7,26.6,
108,서울,2022-08-02 02:00,26.9,,1.4,,2.3,,110,,89,,31.5,24.9,996.4,,1006,,10,7,26.4,
108,서울,2022-08-02 03:00,26.7,,7,,1,,70,,92,,32.1,25.2,997,,1006.6,,10,7,26.1,
108,서울,2022-08-02 04:00,26.6,,6.5,,1.1,,90,,93,,32.2,25.3,997,,1006.7,,10,7,26.2,
108,서울,2022-08-02 05:00,26.5,,.4,,1,,140,,92,,31.7,25,997.2,,1006.9,,10,7,26.2,
108,서울,2022-08-02 06:00,26.6,,0,,1.3,,160,,90,,31.3,24.8,997.8,,1007.5,,9,6,26.2,
108,서울,2022-08-02 07:00,26.7,,0,,2,,140,,90,,31.5,24.9,998.1,,1007.8,,10,6,26.6,
108,서울,2022-08-02 08:00,26.9,,0,,2.2,,180,,89,,31.5,24.9,998.1,,1007.8,,10,6,27.5,
108,서울,2022-08-02 09:00,27.2,,0,,2.3,,160,,87,,31.3,24.8,998.6,,1008.2,,10,8,27.9,
108,서울,2022-08-02 10:00,27.7,,,9,3.1,,180,,83,,30.7,24.5,998.7,,1008.3,,10,8,28.7,
108,서울,2022-08-02 11:00,27.9,,0,,3.3,,180,,83,,31.1,24.7,998.6,,1008.2,,10,8,28,
108,서울,2022-08-02 12:00,28.1,,.1,,3.8,,180,,82,,31.1,24.7,998.3,,1007.9,,10,7,29.9,
108,서울,2022-08-02 13:00,28.3,,0,,3.6,,180,,80,,30.7,24.5,998,,1007.6,,10,8,28.5,
108,서울,2022-08-02 14:00,28.4,,0,,4,,200,,80,,30.9,24.6,997.8,,1007.4,,10,8,28.9,
108,서울,2022-08-02 15:00,27.2,,.7,,3.9,,180,,89,,32.1,25.2,997.8,,1007.4,,10,8,28.4,
108,서울,2022-08-02 16:00,26.8,,2.3,,3.8,,180,,92,,32.2,25.3,998.2,,1007.9,,10,8,27.6,
108,서울,2022-08-02 17:00,27,,.5,,3.2,,200,,92,,32.6,25.5,998.2,,1007.8,,10,7,28.1,
108,서울,2022-08-02 18:00,26.3,,5,,3.5,,200,,94,,32.1,25.2,998.4,,1008.1,,10,8,26.8,
108,서울,2022-08-02 19:00,26.4,,.6,,2.5,,200,,94,,32.2,25.3,998.8,,1008.5,,10,7,26.7,
108,서울,2022-08-02 20:00,26.5,,0,,4,,200,,93,,32.1,25.2,999,,1008.7,,10,8,26.4,
108,서울,2022-08-02 21:00,26.6,,0,,4,,200,,90,,31.3,24.8,999.2,,1008.9,,10,7,26.2,
108,서울,2022-08-02 22:00,26.1,,2.4,,3.6,,200,,93,,31.3,24.8,999.7,,1009.4,,10,7,26,
108,서울,2022-08-02 23:00,25.5,,2.5,,3.1,,200,,95,,30.9,24.6,999.7,,1009.4,,10,6,25.6,
108,서울,2022-08-03 00:00,25.5,,3.7,,3,,230,,96,,31.3,24.8,999.8,,1009.5,,10,6,25.5,
108,서울,2022-08-03 01:00,25.5,,9,,2.4,,250,,97,,31.5,24.9,999.9,,1009.6,,10,6,25.4,
108,서울,2022-08-03 02:00,25.7,,1.7,,3.7,,230,,97,,31.9,25.1,999.9,,1009.6,,10,5,25.6,
108,서울,2022-08-03 03:00,25.5,,1.6,,3.4,,200,,96,,31.3,24.8,999.8,,1009.5,,10,7,25.4,
108,서울,2022-08-03 04:00,25.5,,.6,,3.2,,200,,96,,31.3,24.8,999.6,,1009.3,,10,8,25.5,
108,서울,2022-08-03 05:00,25.2,,16.5,,4.6,,230,,97,,30.9,24.6,999.8,,1009.5,,10,7,25,
108,서울,2022-08-03 06:00,25.2,,7.8,,2.6,,230,,97,,30.9,24.6,1000.2,,1009.9,,10,8,25,
108,서울,2022-08-03 07:00,25.4,,4.3,,2.5,,230,,97,,31.3,24.8,1000.6,,1010.3,,10,7,25.2,
108,서울,2022-08-03 08:00,25.6,,7.7,,2.5,,250,,97,,31.7,25,1000.8,,1010.5,,10,7,25.5,
108,서울,2022-08-03 09:00,25.9,,.6,,2.3,,230,,97,,32.2,25.3,1001,,1010.7,,10,8,25.9,
108,서울,2022-08-03 10:00,26.2,,1,,2.1,,250,,97,,32.8,25.6,1001.2,,1010.9,,10,8,26.3,
108,서울,2022-08-03 11:00,26.7,,.3,,2.2,,250,,96,,33.6,26,1001.4,,1011.1,,10,8,28.2,
108,서울,2022-08-03 12:00,27.7,,0,,2.2,,230,,92,,34,26.2,1001.1,,1010.7,,10,7,31.2,
108,서울,2022-08-03 13:00,28.6,,,9,2.6,,270,,85,,33.2,25.8,1000.3,,1009.9,,8,8,32.1,
108,서울,2022-08-03 14:00,28.8,,,9,3.3,,290,,82,,32.4,25.4,999.7,,1009.3,,9,9,31.1,
108,서울,2022-08-03 15:00,28.9,,,9,2.6,,270,,83,,33,25.7,999.5,,1009.1,,8,8,31.4,
108,서울,2022-08-03 16:00,30,,,9,3,,270,,78,,33,25.7,999.5,,1009.1,,8,8,32.9,
108,서울,2022-08-03 17:00,29.6,,0,,2.8,,270,,80,,33,25.7,999.5,,1009,,8,8,30.9,
108,서울,2022-08-03 18:00,28.8,,0,,2.3,,270,,81,,32.1,25.2,999.2,,1008.8,,8,8,29.5,
108,서울,2022-08-03 19:00,28.3,,,9,2.7,,270,,82,,31.5,24.9,999.3,,1008.9,,8,3,28.2,
108,서울,2022-08-03 20:00,27.8,,0,,2.5,,250,,86,,32.1,25.2,999.6,,1009.2,,10,6,27.4,
108,서울,2022-08-03 21:00,27.5,,0,,2,,250,,86,,31.5,24.9,1000,,1009.6,,9,9,26.9,
108,서울,2022-08-03 22:00,27.5,,,9,1.8,,230,,87,,31.9,25.1,1000.2,,1009.8,,7,6,26.9,
108,서울,2022-08-03 23:00,27.3,,0,,2,,270,,89,,32.2,25.3,1000.2,,1009.9,,10,6,26.9,
108,서울,2022-08-04 00:00,27.2,,0,,2.2,,250,,89,,32.1,25.2,1000.2,,1009.9,,9,9,26.7,
108,서울,2022-08-04 01:00,27.1,,,,1.7,,250,,89,,31.9,25.1,1000.2,,1009.9,,9,3,26.6,
108,서울,2022-08-04 02:00,26.9,,0,,3.9,,270,,90,,31.9,25.1,1000.2,,1009.9,,9,9,26.4,
108,서울,2022-08-04 03:00,26.7,,,9,2.7,,250,,90,,31.5,24.9,1000.1,,1009.8,,9,9,26.2,
108,서울,2022-08-04 04:00,26.5,,,9,2.3,,250,,91,,31.5,24.9,1000.4,,1010.1,,9,9,26,
108,서울,2022-08-04 05:00,26.3,,,9,2.6,,270,,91,,31.1,24.7,1000.6,,1010.3,,7,7,25.9,
108,서울,2022-08-04 06:00,26.1,,,9,1.9,,270,,92,,30.9,24.6,1000.8,,1010.5,,9,9,25.6,
108,서울,2022-08-04 07:00,26.4,,,9,1.6,,290,,91,,31.3,24.8,1001.2,,1010.9,,8,8,26.7,
108,서울,2022-08-04 08:00,26.9,,,9,1.7,,270,,90,,31.9,25.1,1001.6,,1011.3,,9,9,27.8,
108,서울,2022-08-04 09:00,28,,,9,2.9,,270,,84,,31.7,25,1001.3,,1010.9,,5,5,32,
108,서울,2022-08-04 10:00,29.3,,,9,1.7,,270,,80,,32.4,25.4,1001.1,,1010.7,,4,4,36,
108,서울,2022-08-04 11:00,30.1,,,9,2.4,,250,,74,,31.5,24.9,1000.8,,1010.4,,3,3,38.5,
108,서울,2022-08-04 12:00,31.1,,,9,2.6,,250,,68,,30.6,24.4,1000.3,,1009.8,,4,4,41.6,
108,서울,2022-08-04 13:00,31.8,,,9,2.4,,270,,69,,32.2,25.3,999.5,,1009,,4,4,42.3,
108,서울,2022-08-04 14:00,31.9,,,9,2.4,,250,,68,,32.1,25.2,999,,1008.5,,3,3,40,
108,서울,2022-08-04 15:00,32.5,,,9,3.2,,270,,66,,32.2,25.3,998.6,,1008.1,,3,3,41.8,
108,서울,2022-08-04 16:00,32.5,,,9,3.3,,290,,67,,32.6,25.5,998.3,,1007.8,,3,3,39.3,
108,서울,2022-08-04 17:00,32.1,,,9,3.2,,270,,67,,31.9,25.1,998.3,,1007.8,,3,3,36,
108,서울,2022-08-04 18:00,31.3,,,9,3,,270,,70,,31.9,25.1,998.1,,1007.6,,2,2,33.3,
108,서울,2022-08-04 19:00,30,,,9,3.2,,270,,72,,30.4,24.3,997.8,,1007.4,,2,0,28.3,
108,서울,2022-08-04 20:00,29,,,9,2.6,,270,,76,,30.4,24.3,998.1,,1007.7,,2,0,26.9,
108,서울,2022-08-04 21:00,28.4,,,9,2.6,,270,,78,,30,24.1,998.4,,1008,,1,1,26.3,
108,서울,2022-08-04 22:00,27.9,,,9,2,,270,,81,,30.4,24.3,998.4,,1008,,3,0,25.8,
108,서울,2022-08-04 23:00,27.5,,,9,1.6,,270,,84,,30.7,24.5,998.2,,1007.8,,3,0,25.4,
108,서울,2022-08-05 00:00,27.2,,,9,1.5,,270,,86,,30.9,24.6,998.1,,1007.7,,2,2,25.4,
108,서울,2022-08-05 01:00,27.1,,,,1.8,,270,,87,,31.1,24.7,998.1,,1007.7,,0,0,25.5,
108,서울,2022-08-05 02:00,27.1,,,,2.2,,250,,87,,31.1,24.7,998.2,,1007.8,,0,0,26,
108,서울,2022-08-05 03:00,27.1,,,,1.8,,250,,86,,30.7,24.5,998.1,,1007.7,,8,8,26.2,
108,서울,2022-08-05 04:00,27.2,,0,,1.7,,230,,87,,31.3,24.8,997.7,,1007.3,,8,8,26.3,
108,서울,2022-08-05 05:00,27.2,,,9,2.3,,200,,88,,31.7,25,997.6,,1007.2,,9,9,26.3,
108,서울,2022-08-05 06:00,27.2,,,9,1.4,,200,,88,,31.7,25,997.7,,1007.3,,8,8,26.2,
108,서울,2022-08-05 07:00,27.3,,,9,1.8,,230,,87,,31.5,24.9,997.6,,1007.2,,7,7,27.7,
108,서울,2022-08-05 08:00,27.8,,,9,1.3,,200,,86,,32.1,25.2,997.4,,1007,,8,8,29,
108,서울,2022-08-05 09:00,28.4,,,9,2.2,,180,,83,,32.1,25.2,997.2,,1006.8,,9,9,30.9,
108,서울,2022-08-05 10:00,28.9,,0,,2.4,,200,,82,,32.6,25.5,997,,1006.6,,9,9,31.8,
108,서울,2022-08-05 11:00,30.1,,,9,3.6,,200,,78,,33.2,25.8,996.6,,1006.1,,8,8,38.6,
108,서울,2022-08-05 12:00,31.2,,,9,2.7,,200,,70,,31.7,25,996.2,,1005.7,,8,7,40.1,
108,서울,2022-08-05 13:00,31.7,,,9,3.7,,230,,68,,31.7,25,995.7,,1005.2,,6,5,44.4,
108,서울,2022-08-05 14:00,32.3,,,9,3.2,,230,,65,,31.3,24.8,995.1,,1004.6,,5,4,46.1,
108,서울,2022-08-05 15:00,32.5,,,9,3.4,,250,,62,,30.2,24.2,994.2,,1003.6,,3,3,45.4,
108,서울,2022-08-05 16:00,32.2,,,9,4.2,,200,,62,,29.7,23.9,994,,1003.5,,3,3,42.4,
108,서울,2022-08-05 17:00,31.7,,,9,4.2,,270,,64,,29.8,24,994.6,,1004.1,,5,3,38.7,
108,서울,2022-08-05 18:00,31.5,,,9,2.6,,200,,65,,30,24.1,994.2,,1003.7,,2,0,34.4,
108,서울,2022-08-05 19:00,30.4,,,9,2.8,,180,,67,,28.9,23.5,994.6,,1004.1,,5,2,30.4,
108,서울,2022-08-05 20:00,29.6,,,9,2.5,,230,,70,,28.9,23.5,994.7,,1004.2,,2,0,28.6,
108,서울,2022-08-05 21:00,29,,,9,2.8,,250,,75,,30,24.1,995.5,,1005,,3,3,27.9,
108,서울,2022-08-05 22:00,28.7,,,9,2.4,,270,,80,,31.3,24.8,995.9,,1005.5,,4,4,28,
108,서울,2022-08-05 23:00,28.5,,,9,2.1,,250,,82,,31.9,25.1,996.1,,1005.7,,3,3,27.9,
108,서울,2022-08-06 00:00,28.3,,,9,2,,290,,84,,32.2,25.3,996.3,,1005.9,,8,8,27.7,
108,서울,2022-08-06 01:00,28.1,,,,1.5,,270,,85,,32.2,25.3,996.2,,1005.8,,4,4,27.7,
108,서울,2022-08-06 02:00,27.9,,,,2.1,,270,,85,,31.9,25.1,996.2,,1005.8,,6,6,27.4,
108,서울,2022-08-06 03:00,27.8,,,,.6,,250,,86,,32.1,25.2,995.6,,1005.2,,6,6,27,
108,서울,2022-08-06 04:00,27.7,,,,2.1,,200,,86,,31.9,25.1,995.6,,1005.2,,7,7,27,
108,서울,2022-08-06 05:00,27.4,,,9,2.3,,200,,87,,31.7,25,995.9,,1005.5,,7,7,26.4,
108,서울,2022-08-06 06:00,27.4,,,,2.2,,180,,88,,32.1,25.2,996.1,,1005.7,,8,8,26.9,
108,서울,2022-08-06 07:00,27.5,,,,2.2,,200,,87,,31.9,25.1,996.5,,1006.1,,8,8,27.7,
108,서울,2022-08-06 08:00,28.2,,,,2.1,,180,,86,,32.8,25.6,996.4,,1006,,8,8,30.3,
108,서울,2022-08-06 09:00,28.8,,,,2.5,,180,,81,,32.1,25.2,996.7,,1006.3,,9,9,32.1,
108,서울,2022-08-06 10:00,28.8,,,,2.9,,200,,80,,31.5,24.9,996,,1005.5,,9,9,30.8,
108,서울,2022-08-06 11:00,29.6,,0,,1.7,,180,,78,,32.2,25.3,996.4,,1005.9,,10,8,32.7,
108,서울,2022-08-06 12:00,28.5,,11.4,,.7,,20,,89,,34.6,26.5,996.5,,1006.1,,10,8,29.4,
108,서울,2022-08-06 13:00,28.7,,,9,2.1,,250,,86,,33.8,26.1,996,,1005.6,,10,10,30.6,
108,서울,2022-08-06 14:00,29.4,,,9,1.6,,270,,82,,33.4,25.9,995.9,,1005.4,,9,9,32.3,
108,서울,2022-08-06 15:00,30,,,9,1.9,,340,,81,,34.2,26.3,995.6,,1005.1,,9,9,32,
108,서울,2022-08-06 16:00,29.6,,2.2,,.5,,230,,85,,35.2,26.8,995.4,,1004.9,,9,9,32.1,
108,서울,2022-08-06 17:00,30.1,,,9,.5,,270,,83,,35.2,26.8,995,,1004.5,,9,2,32.4,
108,서울,2022-08-06 18:00,30,,,9,2.1,,270,,83,,35,26.7,995,,1004.5,,9,4,30.2,
108,서울,2022-08-06 19:00,29.6,,,9,2.1,,340,,84,,34.8,26.6,995.2,,1004.7,,10,2,28.7,
108,서울,2022-08-06 20:00,29.3,,,9,.1,,0,,85,,34.6,26.5,995.6,,1005.1,,10,3,28.1,
108,서울,2022-08-06 21:00,29,,,9,.7,,360,,86,,34.4,26.4,996.6,,1006.1,,9,7,27.6,
108,서울,2022-08-06 22:00,28.8,,,9,1.8,,250,,87,,34.4,26.4,996.7,,1006.3,,6,0,27.5,
108,서울,2022-08-06 23:00,28.5,,,9,1.3,,230,,88,,34.2,26.3,996.8,,1006.4,,2,2,26.8,
108,서울,2022-08-07 00:00,28.2,,,9,.9,,270,,88,,33.6,26,997,,1006.6,,0,0,26.5,
108,서울,2022-08-07 01:00,27.9,,,,.3,,0,,89,,33.4,25.9,996.8,,1006.4,,5,5,26.2,
108,서울,2022-08-07 02:00,27.7,,,,1.3,,250,,89,,33,25.7,996.6,,1006.2,,2,2,26.1,
108,서울,2022-08-07 03:00,27.5,,,,.8,,230,,89,,32.6,25.5,996.6,,1006.2,,2,2,25.9,
108,서울,2022-08-07 04:00,27.2,,,,.8,,50,,90,,32.4,25.4,996.8,,1006.4,,8,8,26.2,
108,서울,2022-08-07 05:00,27.3,,,,1.2,,90,,90,,32.6,25.5,997,,1006.6,,7,7,26.3,
108,서울,2022-08-07 06:00,27.3,,,,1.2,,160,,89,,32.2,25.3,997.1,,1006.7,,8,8,26.6,
108,서울,2022-08-07 07:00,27.6,,,,1,,140,,88,,32.4,25.4,996.8,,1006.4,,6,6,27.7,
108,서울,2022-08-07 08:00,28.2,,,,2.4,,110,,86,,32.8,25.6,996.6,,1006.2,,9,6,29.4,
108,서울,2022-08-07 09:00,28.1,,.9,,1.6,,200,,86,,32.6,25.5,996.9,,1006.5,,9,7,29,
108,서울,2022-08-07 10:00,28.3,,0,,1.1,,140,,85,,32.6,25.5,997,,1006.6,,9,4,29.9,
108,서울,2022-08-07 11:00,28.6,,,9,1.9,,180,,84,,32.8,25.6,996.7,,1006.3,,10,4,29.7,
108,서울,2022-08-07 12:00,28.8,,,9,2.4,,180,,82,,32.4,25.4,996.5,,1006.1,,10,6,29.6,
108,서울,2022-08-07 13:00,30.6,,,9,2.9,,180,,78,,34.2,26.3,995.9,,1005.4,,9,6,34.7,
108,서울,2022-08-07 14:00,31.6,,,9,3.3,,200,,76,,35.2,26.8,995.6,,1005.1,,8,6,35.6,
108,서울,2022-08-07 15:00,31.4,,,9,3.5,,200,,74,,33.8,26.1,995.3,,1004.8,,10,6,32.1,
108,서울,2022-08-07 16:00,30.9,,,9,5.2,,230,,72,,32.1,25.2,995.6,,1005.1,,9,3,30.9,
108,서울,2022-08-07 17:00,30.6,,,9,3.4,,200,,76,,33.2,25.8,995.2,,1004.7,,10,5,30.7,
108,서울,2022-08-07 18:00,30.1,,,9,5.3,,180,,74,,31.5,24.9,994.9,,1004.4,,9,2,29.5,
108,서울,2022-08-07 19:00,29.6,,,9,4.2,,180,,76,,31.5,24.9,995.3,,1004.8,,10,1,28,
108,서울,2022-08-07 20:00,29.4,,,9,3.1,,200,,78,,31.9,25.1,995.4,,1004.9,,10,4,27.6,
108,서울,2022-08-07 21:00,29.2,,0,,4,,200,,78,,31.5,24.9,995.8,,1005.3,,9,6,27.2,
108,서울,2022-08-07 22:00,28.9,,0,,3.9,,200,,81,,32.2,25.3,996.2,,1005.7,,10,6,27,
108,서울,2022-08-07 23:00,28.6,,0,,4,,200,,84,,32.8,25.6,996.2,,1005.8,,10,7,27,
108,서울,2022-08-08 00:00,28.4,,0,,4,,200,,85,,32.8,25.6,996.2,,1005.8,,10,7,27,
108,서울,2022-08-08 01:00,28.4,,0,,4.1,,180,,84,,32.4,25.4,995.9,,1005.5,,10,6,26.9,
108,서울,2022-08-08 02:00,28.3,,0,,3.1,,200,,84,,32.2,25.3,995.5,,1005.1,,10,8,26.9,
108,서울,2022-08-08 03:00,28.3,,,9,3.7,,200,,85,,32.6,25.5,995.3,,1004.9,,10,8,26.8,
108,서울,2022-08-08 04:00,28.2,,,9,4.4,,200,,84,,32.1,25.2,995.1,,1004.7,,10,7,26.7,
108,서울,2022-08-08 05:00,28.2,,0,,3.7,,200,,83,,31.7,25,995.9,,1005.5,,10,8,26.6,
108,서울,2022-08-08 06:00,27.7,,.1,,3.9,,200,,86,,31.9,25.1,996.4,,1006,,10,8,26.4,
108,서울,2022-08-08 07:00,27.3,,.8,,3.7,,200,,89,,32.2,25.3,996.3,,1005.9,,10,8,26.4,
108,서울,2022-08-08 08:00,27.2,,.6,,3.5,,200,,91,,32.6,25.5,996.3,,1005.9,,10,7,26.7,
108,서울,2022-08-08 09:00,27.3,,1.3,,4.5,,200,,91,,32.8,25.6,995.9,,1005.5,,10,8,26.8,
108,서울,2022-08-08 10:00,27.4,,.3,,5.7,,180,,90,,32.8,25.6,995.5,,1005.1,,10,6,27.2,
108,서울,2022-08-08 11:00,27.8,,.2,,4.2,,200,,89,,33.2,25.8,995.6,,1005.2,,10,8,27.1,
108,서울,2022-08-08 12:00,28,,0,,6.6,,200,,88,,33.2,25.8,995.6,,1005.2,,10,8,26.7,
108,서울,2022-08-08 13:00,25.6,,31.3,,4.1,,200,,94,,30.9,24.6,996.8,,1006.5,,10,8,,9
108,서울,2022-08-08 14:00,25.1,,4.9,,1.9,,180,,94,,30,24.1,996.7,,1006.4,,10,7,25.2,
108,서울,2022-08-08 15:00,25.4,,1.3,,1.8,,160,,94,,30.6,24.4,996.2,,1005.9,,10,6,26.2,
108,서울,2022-08-08 16:00,25.7,,9,,1.5,,200,,96,,31.7,25,995.5,,1005.2,,10,6,26.2,
108,서울,2022-08-08 17:00,26.3,,.4,,2.7,,180,,96,,32.8,25.6,995,,1004.6,,10,6,26.4,
108,서울,2022-08-08 18:00,25.5,,27.7,,8,,200,,96,,31.3,24.8,994.9,,1004.6,,10,6,25.5,
108,서울,2022-08-08 19:00,25.6,,12.5,,2.5,,250,,96,,31.5,24.9,996.3,,1006,,10,6,25.5,
108,서울,2022-08-08 20:00,26.2,,.1,,1.8,,230,,97,,32.8,25.6,995.9,,1005.6,,10,8,25.9,
108,서울,2022-08-08 21:00,25.9,,1.9,,2.1,,200,,96,,32.1,25.2,996.3,,1006,,10,8,25.6,
108,서울,2022-08-08 22:00,26,,26.6,,2,,230,,97,,32.4,25.4,996.9,,1006.6,,10,8,25.5,
108,서울,2022-08-08 23:00,25.9,,9.8,,.3,,0,,97,,32.2,25.3,996.2,,1005.9,,10,7,25.5,
108,서울,2022-08-09 00:00,26,,.8,,.8,,180,,97,,32.4,25.4,996.2,,1005.9,,10,7,25.6,
108,서울,2022-08-09 01:00,26.1,,1.2,,2.2,,180,,97,,32.6,25.5,995.8,,1005.5,,10,8,25.7,
108,서울,2022-08-09 02:00,26,,.7,,1.9,,230,,97,,32.4,25.4,996,,1005.7,,10,7,25.6,
108,서울,2022-08-09 03:00,25.9,,.1,,1.4,,230,,97,,32.2,25.3,995.7,,1005.4,,10,7,25.6,
108,서울,2022-08-09 04:00,25.7,,.5,,2.4,,200,,97,,31.9,25.1,996.2,,1005.9,,10,7,25.5,
108,서울,2022-08-09 05:00,25.6,,1.5,,2,,200,,97,,31.7,25,995.9,,1005.6,,10,8,25.3,
108,서울,2022-08-09 06:00,25.5,,2.3,,3.1,,200,,97,,31.5,24.9,996.5,,1006.2,,10,8,25.3,
108,서울,2022-08-09 07:00,25.5,,.3,,2.4,,200,,97,,31.5,24.9,996.5,,1006.2,,10,8,25.5,
108,서울,2022-08-09 08:00,25.7,,,9,1.2,,230,,96,,31.7,25,996.7,,1006.4,,10,8,26.5,
108,서울,2022-08-09 09:00,25.6,,0,,1.7,,230,,95,,31.1,24.7,996.9,,1006.6,,10,6,27,
108,서울,2022-08-09 10:00,25.7,,.2,,2.5,,200,,95,,31.3,24.8,997.2,,1006.9,,10,6,27,
108,서울,2022-08-09 11:00,25.6,,6.4,,3.8,,200,,95,,31.1,24.7,997.1,,1006.8,,10,6,26,
108,서울,2022-08-09 12:00,25.3,,7.3,,3,,200,,95,,30.6,24.4,996.7,,1006.4,,10,5,26,
108,서울,2022-08-09 13:00,25.3,,14.1,,2.9,,230,,96,,30.9,24.6,996.4,,1006.1,,10,7,25.3,
108,서울,2022-08-09 14:00,25.5,,2.9,,2.7,,200,,96,,31.3,24.8,995.6,,1005.3,,10,7,26.6,
108,서울,2022-08-09 15:00,26.1,,1.1,,2.9,,200,,96,,32.4,25.4,994.8,,1004.5,,10,7,26.8,
108,서울,2022-08-09 16:00,26.5,,.2,,3.9,,200,,94,,32.4,25.4,994.5,,1004.1,,10,6,26.6,
108,서울,2022-08-09 17:00,26.4,,3.3,,3.8,,180,,95,,32.6,25.5,994.2,,1003.8,,10,6,26,
108,서울,2022-08-09 18:00,26,,22.1,,3,,250,,95,,31.9,25.1,994.6,,1004.3,,10,7,25.5,
108,서울,2022-08-09 19:00,25.4,,5.2,,3.5,,200,,96,,31.1,24.7,994.8,,1004.5,,10,7,25.3,
108,서울,2022-08-09 20:00,25.2,,11.5,,.6,,230,,96,,30.7,24.5,994.8,,1004.5,,10,8,24.9,
108,서울,2022-08-09 21:00,24.5,,19.5,,2.3,,250,,96,,29.5,23.8,994.7,,1004.3,,10,8,24.4,
108,서울,2022-08-09 22:00,23.9,,1.2,,1.7,,200,,96,,28.4,23.2,994.6,,1004.3,,10,8,24.2,
108,서울,2022-08-09 23:00,22.6,,8.6,,4.2,,290,,96,,26.3,21.9,995,,1004.7,,10,8,23,
108,서울,2022-08-10 00:00,22.1,,12.9,,2.5,,320,,97,,25.6,21.5,995.5,,1005.3,,10,8,22.2,
108,서울,2022-08-10 01:00,22,,2.8,,1.4,,270,,98,,25.8,21.6,995.7,,1005.5,,10,9,22.5,
108,서울,2022-08-10 02:00,21.9,,3,,1.7,,290,,97,,25.3,21.3,995.5,,1005.3,,10,6,22.4,
108,서울,2022-08-10 03:00,21.9,,0,,1.3,,270,,96,,25.2,21.2,995.3,,1005.1,,10,9,22.4,
